Class Creation.S-,Function Creation.T+,Function access.S+,Operator expression.S-,Variable declaration.T+;2;[google_ExoPlayer-8db1331021c46a6357a70ebc6f68b59ccbcff3c0, brettwooldridge_HikariCP-3dc3f619b4831f39e53bf86b54d7c0c9a8477774]
Exception Handler.T+,Function Creation.T+,Return modifier.S-,Return modifier.T+;2;[apache_derby-47f286f672c05c2806e8fe2554865a2fcdeac382, facebook_fresco-bc81f9bb2cda8549c5d671a1739f799c5b03b7c0]
Conditional.S-,Function access.T+,Variable declaration.S-,Variable declaration.T+;2;[apache_derby-03f15c03ba86933788d886c742ce02293a04fcee, netty_netty-2d682dc2a3ecd32a179d4455c1b7a0e675768945]
Operator expression.S+,Return modifier.T+;5;[netty_netty-1729859c68f5d7ba647854b69b4fccf5bf2ccb9d, facebook_fresco-a03506da4fe63439ee1fc4c9c99212df93dea02c, elastic_elasticsearch-hadoop-c6327839e4d8dd7b35fcae06291cf3f69c26d71e, apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c, apache_derby-df2b52c079a2d106374760a4098c7ac9fa669bb0]
Class Creation.S+,Function Creation.S+,Function Creation.T+,Function access.S+;2;[apache_tomcat-c4c1dfb66ed9bdbde5dc10d691d332ac86e6622f, netty_netty-904e70a4d4065a8e9da882e8319c7d05846c799d]
Function access.S-,Function access.T+,Operator expression.S+,Operator expression.S-;5;[google_ExoPlayer-0a8dc41632fa4c95ff78bd33ccb06b586b09bbdb, elastic_elasticsearch-hadoop-c6327839e4d8dd7b35fcae06291cf3f69c26d71e, apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c, apache_derby-df2b52c079a2d106374760a4098c7ac9fa669bb0, brettwooldridge_HikariCP-3dc3f619b4831f39e53bf86b54d7c0c9a8477774]
Function access.S-,Function access.T+,Operator expression.S+,Operator expression.T+;4;[google_ExoPlayer-aeb17e6a8830081794a40be1963d134fcdb5fdcb, google_ExoPlayer-0a8dc41632fa4c95ff78bd33ccb06b586b09bbdb, apache_derby-df2b52c079a2d106374760a4098c7ac9fa669bb0, brettwooldridge_HikariCP-3dc3f619b4831f39e53bf86b54d7c0c9a8477774]
Conditional.S-,Exception Handler.S-,Exception Handler.T+,Flow loop control.T+,Function access.T+;4;[apache_derby-03f15c03ba86933788d886c742ce02293a04fcee, apache_derby-d9d733ad3724ad1a117df2bd7b488c12995b251b, netty_netty-57e7571c65f181df97ea7bbab372659a0baedfa1, apache_tomcat-ca205c1c429f5a497c57fbbcdf17bf19d8ea0ec5]
Conditional.S-,Exception Handler.S-,Exception Handler.T+,Flow loop control.T+,Function access.S-;3;[apache_derby-03f15c03ba86933788d886c742ce02293a04fcee, netty_netty-57e7571c65f181df97ea7bbab372659a0baedfa1, apache_tomcat-ca205c1c429f5a497c57fbbcdf17bf19d8ea0ec5]
Exception Handler.T+,Function access.S-,Function access.T+,Function access.T-;2;[apache_tomcat-28ec72bd386de2038d27fcbdfcba6df88f0c0827, ikasanEIP_ikasan-010eed8ba678cb9fafcfd1dc8225e093688e058e]
Conditional.S+,Flow loop control.S-,Operator expression.S+,Operator expression.S-;2;[apache_tomcat-78b83844361c7113e81ddb0df7cf9c7abcbadc8d, brettwooldridge_HikariCP-3dc3f619b4831f39e53bf86b54d7c0c9a8477774]
Conditional.S+,Function access.S-,Function access.T+;2;[elastic_elasticsearch-hadoop-c6327839e4d8dd7b35fcae06291cf3f69c26d71e, brettwooldridge_HikariCP-3dc3f619b4831f39e53bf86b54d7c0c9a8477774]
Class Creation.S-,Flow loop control.T+,Function access.T+,Operator expression.S-,Variable declaration.T+;2;[google_ExoPlayer-8db1331021c46a6357a70ebc6f68b59ccbcff3c0, brettwooldridge_HikariCP-3dc3f619b4831f39e53bf86b54d7c0c9a8477774]
Function Creation.S-,Function Creation.T+,Variable declaration.S+,Variable declaration.S-;3;[apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c, google_ExoPlayer-27132bb2da97d670cd9489d6d2dada2a9634026f, apache_derby-cafbf4d1d4d56770947c6cc9aaccd7cba7ad7de3]
Flow loop control.S+,Function Creation.T+,Function access.S+,Variable declaration.S+;2;[google_ExoPlayer-0a8dc41632fa4c95ff78bd33ccb06b586b09bbdb, apache_tomcat-a8a4c29929d7c536f738b312857a757967b03d11]
Exception Handler.S+,Function access.S+,Return modifier.S+;3;[netty_netty-4af47f0ced39d86a1ef6a644e7c1506d81c0ea1b, WhisperSystems_Signal-Android-7bec5efe1a4ac3fd30882a14d573c9e3558c45ed, netty_netty-02f3df55a858fdd1531f759345e84fdcdefe9bd6]
Exception Handler.S+,Function access.S+,Return modifier.T+;2;[apache_derby-01a4f9bd8890e2288c089e821d6ac71edecdfd4b, netty_netty-9a183ec38f27ccc1dc541d9a5e6a6cc541a6b0b0]
Function Creation.T+,Function access.S+,Function access.S-,Return modifier.T+,Variable declaration.T+;2;[apache_derby-47f286f672c05c2806e8fe2554865a2fcdeac382, netty_netty-bd9ad4b532c3e8686be1c423eda099a0887199fc]
Function Creation.T+,Function access.S+,Function access.S-,Return modifier.T+,Variable declaration.S-;2;[apache_derby-47f286f672c05c2806e8fe2554865a2fcdeac382, apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c]
Flow loop control.S+,Function Creation.T+,Operator expression.S+;4;[google_ExoPlayer-aeb17e6a8830081794a40be1963d134fcdb5fdcb, WhisperSystems_Signal-Android-2011391e65cda8532ad7dcf31cb3266609c26b1a, google_ExoPlayer-0a8dc41632fa4c95ff78bd33ccb06b586b09bbdb, apache_tomcat-78b83844361c7113e81ddb0df7cf9c7abcbadc8d]
Flow loop control.S+,Function Creation.T+,Operator expression.S-;2;[google_ExoPlayer-0a8dc41632fa4c95ff78bd33ccb06b586b09bbdb, apache_tomcat-78b83844361c7113e81ddb0df7cf9c7abcbadc8d]
Flow loop control.S+,Function Creation.T+,Operator expression.T+;5;[google_ExoPlayer-aeb17e6a8830081794a40be1963d134fcdb5fdcb, WhisperSystems_Signal-Android-2011391e65cda8532ad7dcf31cb3266609c26b1a, google_ExoPlayer-0a8dc41632fa4c95ff78bd33ccb06b586b09bbdb, apache_tomcat-c0426acdd090d29a5a3e8ed337e7c726a0d0814c, google_ExoPlayer-b6755c145e0f06360f7852a9b1f9ad67cec47533]
Conditional.T+,Flow loop control.T+,Function access.T+,Variable declaration.T+;2;[apache_derby-03f15c03ba86933788d886c742ce02293a04fcee, apache_derby-0acf7976c436fa24cd3b9825286fa2f96adeb350]
Function access.S-,Operator expression.S-,Operator expression.T+,Variable declaration.S-;9;[apache_tomcat-498d4a4cced0d6ceced4fee9393b6a89ed02325d, apache_derby-03f15c03ba86933788d886c742ce02293a04fcee, apache_derby-47f286f672c05c2806e8fe2554865a2fcdeac382, google_ExoPlayer-0a8dc41632fa4c95ff78bd33ccb06b586b09bbdb, apache_tomcat-754b4733841ae9e88ec4e7312090215f2c5b3b31, ikasanEIP_ikasan-6e508e10ec35b9a36e79b87a57302a85fde8f4e5, netty_netty-2d682dc2a3ecd32a179d4455c1b7a0e675768945, apache_tomcat-7882209c5c4491fbfe42a3f358f56c6460b762f6, google_ExoPlayer-b2a28a140c1eb8349e50649b6687fe18b835eeb9]
Function access.S-,Operator expression.S-,Operator expression.T+,Variable declaration.S+;2;[google_ExoPlayer-0a8dc41632fa4c95ff78bd33ccb06b586b09bbdb, brettwooldridge_HikariCP-3dc3f619b4831f39e53bf86b54d7c0c9a8477774]
Function access.S-,Operator expression.S-,Operator expression.T+,Variable declaration.T+;10;[apache_tomcat-498d4a4cced0d6ceced4fee9393b6a89ed02325d, apache_derby-03f15c03ba86933788d886c742ce02293a04fcee, apache_derby-47f286f672c05c2806e8fe2554865a2fcdeac382, apache_tomcat-754b4733841ae9e88ec4e7312090215f2c5b3b31, ikasanEIP_ikasan-6e508e10ec35b9a36e79b87a57302a85fde8f4e5, netty_netty-2d682dc2a3ecd32a179d4455c1b7a0e675768945, apache_tomcat-7882209c5c4491fbfe42a3f358f56c6460b762f6, google_ExoPlayer-8db1331021c46a6357a70ebc6f68b59ccbcff3c0, brettwooldridge_HikariCP-3dc3f619b4831f39e53bf86b54d7c0c9a8477774, google_ExoPlayer-b2a28a140c1eb8349e50649b6687fe18b835eeb9]
Comments.S-,Function Creation.T+,Function access.T+,Return modifier.T+;3;[apache_tomcat-27ca28f275e457e520842e32c0d70894a89a96a4, google_ExoPlayer-5bb1d5dc99c8afc72b653cb19859470f4405a8e9, netty_netty-4ce994dd4fe58a03fa25b0911e5b3a2079b33692]
Comments.T+,Function Creation.T+;15;[apache_derby-5ce87314baf15589a31333927a4d13299f28dcad, apache_derby-7aa7651239bfe0cfa63cb237d4d2e52176d959db, google_ExoPlayer-078c57413bad16055293065665d637bb156b633d, netty_netty-4ce994dd4fe58a03fa25b0911e5b3a2079b33692, apache_derby-747f26177c053805a9b9054b3332cba476dbd514, apache_tomcat-22549f361ec85a98434a471ec9d312b364908831, google_ExoPlayer-1e12c0795476488b4065c50486d16fc1e022da25, google_ExoPlayer-c2b89d62859c67e4a589de1f6b6acfd605d5099f, google_ExoPlayer-9a272068b461d2fee463143d64c0608e7daa1794, apache_tomcat-1ab3266d53d7b273d431154229385e216662f34a, google_ExoPlayer-8db1331021c46a6357a70ebc6f68b59ccbcff3c0, apache_derby-df2b52c079a2d106374760a4098c7ac9fa669bb0, apache_tomcat-9842c9d632217b2cdfae38c423f12a1bc776fcea, netty_netty-6492cb98b2e40df4a93a12aef21d5bc89dc8aadb, netty_netty-14b902fced27440c499bc2500d2410a6bab99805]
Comments.T+,Function Creation.S-;2;[google_ExoPlayer-c2b89d62859c67e4a589de1f6b6acfd605d5099f, google_ExoPlayer-9a272068b461d2fee463143d64c0608e7daa1794]
Operator expression.S-,Return modifier.S+,Return modifier.T+;3;[apache_tomcat-27ca28f275e457e520842e32c0d70894a89a96a4, apache_derby-47f286f672c05c2806e8fe2554865a2fcdeac382, apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c]
Operator expression.S-,Return modifier.S+,Return modifier.S-;3;[apache_derby-47f286f672c05c2806e8fe2554865a2fcdeac382, apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c, google_ExoPlayer-8db1331021c46a6357a70ebc6f68b59ccbcff3c0]
Exception Handler.S+,Function access.S+,Function access.S-,Return modifier.S+;2;[netty_netty-4af47f0ced39d86a1ef6a644e7c1506d81c0ea1b, WhisperSystems_Signal-Android-7bec5efe1a4ac3fd30882a14d573c9e3558c45ed]
Function Creation.S-,Function access.S+,Function access.T+,Operator expression.S+;2;[facebook_fresco-a03506da4fe63439ee1fc4c9c99212df93dea02c, apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c]
Function Creation.S-,Function access.S+,Function access.T+,Operator expression.S-;3;[apache_tomcat-27ca28f275e457e520842e32c0d70894a89a96a4, apache_derby-47f286f672c05c2806e8fe2554865a2fcdeac382, apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c]
Function Creation.T+,Function access.S+,Return modifier.S+,Return modifier.S-,Return modifier.T+;3;[apache_derby-47f286f672c05c2806e8fe2554865a2fcdeac382, apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c, netty_netty-bd9ad4b532c3e8686be1c423eda099a0887199fc]
Function Creation.S-,Function access.T+,Return modifier.S+,Variable declaration.S-;2;[apache_derby-47f286f672c05c2806e8fe2554865a2fcdeac382, apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c]
Operator expression.S-,Return modifier.S-,Return modifier.T+,Variable declaration.S-,Variable declaration.T+;3;[apache_tomcat-498d4a4cced0d6ceced4fee9393b6a89ed02325d, apache_derby-47f286f672c05c2806e8fe2554865a2fcdeac382, google_ExoPlayer-b2a28a140c1eb8349e50649b6687fe18b835eeb9]
Function access.S+,Function access.T+,Operator expression.S-,Return modifier.S-,Return modifier.T+;2;[apache_derby-47f286f672c05c2806e8fe2554865a2fcdeac382, apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c]
Conditional.S-,Function Creation.T+,Function access.S-,Variable declaration.S-;2;[apache_derby-03f15c03ba86933788d886c742ce02293a04fcee, netty_netty-2d682dc2a3ecd32a179d4455c1b7a0e675768945]
Conditional.S-,Function Creation.T+,Function access.S-,Variable declaration.T+;2;[apache_derby-03f15c03ba86933788d886c742ce02293a04fcee, netty_netty-2d682dc2a3ecd32a179d4455c1b7a0e675768945]
Conditional.T+,Exception Handler.T+,Function Creation.T+,Function access.S-,Operator expression.T+;3;[apache_derby-03f15c03ba86933788d886c742ce02293a04fcee, netty_netty-57e7571c65f181df97ea7bbab372659a0baedfa1, apache_tomcat-ca205c1c429f5a497c57fbbcdf17bf19d8ea0ec5]
Conditional.T+,Exception Handler.T+,Function Creation.T+,Function access.S-,Operator expression.S-;3;[apache_derby-03f15c03ba86933788d886c742ce02293a04fcee, netty_netty-57e7571c65f181df97ea7bbab372659a0baedfa1, apache_tomcat-ca205c1c429f5a497c57fbbcdf17bf19d8ea0ec5]
Conditional.T+,Exception Handler.S-,Flow loop control.T+,Operator expression.T+;3;[apache_derby-03f15c03ba86933788d886c742ce02293a04fcee, netty_netty-57e7571c65f181df97ea7bbab372659a0baedfa1, apache_tomcat-ca205c1c429f5a497c57fbbcdf17bf19d8ea0ec5]
Function Creation.T+,Function access.S-,Variable declaration.S+,Variable declaration.T+;2;[google_ExoPlayer-eb4920bb2a5039115920efa463a2bad3d955ba64, brettwooldridge_HikariCP-3dc3f619b4831f39e53bf86b54d7c0c9a8477774]
Conditional.T+,Exception Handler.S-,Flow loop control.T+,Operator expression.S-;3;[apache_derby-03f15c03ba86933788d886c742ce02293a04fcee, netty_netty-57e7571c65f181df97ea7bbab372659a0baedfa1, apache_tomcat-ca205c1c429f5a497c57fbbcdf17bf19d8ea0ec5]
Function Creation.T+,Function access.S-,Variable declaration.S+,Variable declaration.S-;7;[google_ExoPlayer-0a8dc41632fa4c95ff78bd33ccb06b586b09bbdb, apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c, google_ExoPlayer-eb4920bb2a5039115920efa463a2bad3d955ba64, apache_tomcat-40254a2176611c68c82e840a6f69e3f2f76e9638, google_ExoPlayer-27132bb2da97d670cd9489d6d2dada2a9634026f, apache_derby-cafbf4d1d4d56770947c6cc9aaccd7cba7ad7de3, afollestad_material-dialogs-bd665c25a2ec0e6e6eb21dde118ca35f203b17d4]
Flow loop control.S+,Function access.T+,Operator expression.T+;6;[google_ExoPlayer-aeb17e6a8830081794a40be1963d134fcdb5fdcb, WhisperSystems_Signal-Android-2011391e65cda8532ad7dcf31cb3266609c26b1a, google_ExoPlayer-0a8dc41632fa4c95ff78bd33ccb06b586b09bbdb, apache_tomcat-c0426acdd090d29a5a3e8ed337e7c726a0d0814c, apache_tomcat-c83d8ec5aeed0a467cbde2aad5cc70a9f30bdc25, google_ExoPlayer-b6755c145e0f06360f7852a9b1f9ad67cec47533]
Flow loop control.S+,Function access.T+,Operator expression.S+;3;[google_ExoPlayer-aeb17e6a8830081794a40be1963d134fcdb5fdcb, WhisperSystems_Signal-Android-2011391e65cda8532ad7dcf31cb3266609c26b1a, google_ExoPlayer-0a8dc41632fa4c95ff78bd33ccb06b586b09bbdb]
Function Creation.S+,Function Creation.T+,Function access.S+,Return modifier.T+;2;[apache_derby-01a4f9bd8890e2288c089e821d6ac71edecdfd4b, netty_netty-bd9ad4b532c3e8686be1c423eda099a0887199fc]
Function Creation.S+,Function Creation.T+,Function access.S+,Return modifier.S+;4;[facebook_fresco-961bcb532f29467ffb0ff0b120973fe575b5f68d, apache_tomcat-548d60449a40248e9b7fb2a8103a5e4419d6c290, netty_netty-904e70a4d4065a8e9da882e8319c7d05846c799d, netty_netty-bd9ad4b532c3e8686be1c423eda099a0887199fc]
Function Creation.S-,Function access.S+,Return modifier.S-,Variable declaration.S-;2;[apache_derby-47f286f672c05c2806e8fe2554865a2fcdeac382, apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c]
Function Creation.S-,Function access.S+,Function access.S-,Operator expression.S-,Return modifier.S-;2;[apache_derby-47f286f672c05c2806e8fe2554865a2fcdeac382, apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c]
Function Creation.S-,Function access.S+,Function access.S-,Operator expression.S-,Return modifier.S+;3;[apache_tomcat-27ca28f275e457e520842e32c0d70894a89a96a4, apache_derby-47f286f672c05c2806e8fe2554865a2fcdeac382, apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c]
Exception Handler.S+,Exception Handler.T+,Function Creation.T+,Function access.S+,Operator expression.T+;2;[brettwooldridge_HikariCP-66b64153e1c501bc95ea95de335510e096b709a9, brettwooldridge_HikariCP-3dc3f619b4831f39e53bf86b54d7c0c9a8477774]
Function Creation.S-,Function access.S+,Function access.S-,Operator expression.S-,Return modifier.T+;3;[apache_tomcat-27ca28f275e457e520842e32c0d70894a89a96a4, apache_derby-47f286f672c05c2806e8fe2554865a2fcdeac382, apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c]
Exception Handler.S+,Exception Handler.T+,Function Creation.T+,Function access.S+,Operator expression.S+;2;[brettwooldridge_HikariCP-66b64153e1c501bc95ea95de335510e096b709a9, brettwooldridge_HikariCP-3dc3f619b4831f39e53bf86b54d7c0c9a8477774]
Exception Handler.S-,Exception Handler.T+;34;[netty_netty-8b5f2d7716af42ec05decbc8f9de775e81683944, apache_derby-a40bc130f678c899cf3c1eb1e3d3d481e1ae38b8, apache_derby-51e8282d9c76d4687b25ea80467aac3b82344ef1, google_ExoPlayer-f3dbb746134b0eb2d56b7fdb721d9f5e810e2707, apache_tomcat-28ec72bd386de2038d27fcbdfcba6df88f0c0827, netty_netty-1351349243128ea7048a98e01e65609af8628d96, apache_derby-03f15c03ba86933788d886c742ce02293a04fcee, apache_derby-a6532d02e5861ba8e0cb0fb23434414ed60774d5, apache_derby-47f286f672c05c2806e8fe2554865a2fcdeac382, apache_derby-d9d733ad3724ad1a117df2bd7b488c12995b251b, WhisperSystems_Signal-Android-d97252d8d66c4927b2acf54c9b3ee290eac5a992, netty_netty-28fe7c67cbe701645d34f1e976b5a16b0e64f9f6, netty_netty-7d80182e512ab01d7348ef0ca71c85073d837a0a, apache_tomcat-331b84ae8780c25ecdd131425c67c85f9bec3568, apache_derby-b672fd0e29a9e70ebbb228866e628666d41f1a8c, apache_tomcat-dafd07d0464d9b307b774995e520a746446879bc, apache_tomcat-7d6ddda53d43a7a9711399b0b3fd1e7a30a3fea9, netty_netty-93fab1d5a3a45a8104e560118930c1d652dce8cb, apache_derby-006805f8da76eb709e79170eff3e9cce04400cc8, Netflix_Hystrix-32bd26e54fa49ee875259e2baefa1726db7beeb7, brettwooldridge_HikariCP-b5101d5e18d3fa68de4e8982cb94a681c0430d8b, netty_netty-9d89ad08371a7ef905c6e24589ef8d4456211a40, apache_tomcat-1ab3266d53d7b273d431154229385e216662f34a, apache_tomcat-0c5927bd771d9a7d9c915ef91d7f5d08cbb9fccb, apache_derby-9e88b9d9def0f73c2443d7a541d313de50edcb95, apache_derby-af7f5e2b672f77a100cd0f48d67af4b8153685f3, google_ExoPlayer-27132bb2da97d670cd9489d6d2dada2a9634026f, netty_netty-57e7571c65f181df97ea7bbab372659a0baedfa1, apache_tomcat-ca205c1c429f5a497c57fbbcdf17bf19d8ea0ec5, brettwooldridge_HikariCP-3dc3f619b4831f39e53bf86b54d7c0c9a8477774, apache_tomcat-3405f118fb307b0bf38d96c06e3314fd47b1f6fb, apache_derby-fb605fe1d1890d0c50ecb56aae300648401401ac, apache_tomcat-1ca8fda4fe5b180c13023db146a3d014803cbeca, apache_tomcat-8fce5aa74fe35d147fae042aa5703747603a1aea]
Function access.T-;18;[WhisperSystems_Signal-Android-a4e18c515c61674dbe04f93fecce2b71c91f840b, netty_netty-f04d8ae99ad443cfa708b1a60f385a795b00f364, apache_tomcat-28ec72bd386de2038d27fcbdfcba6df88f0c0827, apache_tomcat-781d816a6e3a0ac095eb0978334243fad020ca3b, netty_netty-dbaeb3314e32b7f707fd4d2ea8ee78abb370ed59, doanduyhai_Achilles-4af254eec69fd75f55cf08b1b08a114267c44098, netty_netty-e3aca1f3d6f8ee2a2c016b65fab19728eb01bc6f, apache_tomcat-6b541758730fb0dabba8e040992eb03ee0e6da47, netty_netty-832ed0c19839472364f84761055b1351d340ac64, apache_derby-c7f3642c1edb3bb3457a4428f0546d6d99658874, apache_derby-c0052e0a3d24e8b9a3bea25e79505aa4d7d1182a, ikasanEIP_ikasan-019fb31b194442513e560898ec60c35d0ae2f149, apache_tomcat-486bf35b975460dec93545413f7585370145a2e7, apache_tomcat-b9c7f748872be38b27324fc5e676d67a9a9651c0, ikasanEIP_ikasan-010eed8ba678cb9fafcfd1dc8225e093688e058e, netty_netty-aab71ccd8adf2363a0c51765386d37dc34593d8b, apache_tomcat-15464a57d26c1c69adc82a04f6d5a6630f318dad, apache_tomcat-ddd3c820c4d54e15d28730cb3b7078c1d6f6c85d]
